Tiempo,Temp_Dist_81.4mm,Temp_Dist_123.1mm,Temp_Dist_164.0mm,Temp_Dist_211.9mm,Temp_Dist_249.6mm,Temp_Dist_410.5mm
9225,153.625,150.805,147.343,142.463,138.786,125.849
9228,153.447,150.607,147.155,142.327,138.682,125.823
9231,153.258,150.413,146.977,142.204,138.583,125.839
9234,153.122,150.202,146.805,142.052,138.472,125.833
9237,152.953,150.027,146.617,141.931,138.384,125.808
9240,152.831,149.863,146.451,141.785,138.279,125.829
9243,152.725,149.691,146.295,141.67,138.176,125.819
9246,152.611,149.526,146.133,141.534,138.091,125.831
9249,152.548,149.387,145.97,141.394,137.981,125.821
9252,152.498,149.26,145.82,141.285,137.896,125.798
9255,152.456,149.128,145.681,141.159,137.786,125.804
9258,152.414,149.028,145.541,141.044,137.691,125.806
9261,152.4,148.912,145.424,140.931,137.6,125.782
9264,152.411,148.83,145.282,140.805,137.505,125.79
9267,152.445,148.76,145.187,140.698,137.401,125.764
9270,152.47,148.708,145.07,140.593,137.312,125.76
9273,152.556,148.65,144.957,140.495,137.229,125.743
9276,152.609,148.598,144.866,140.378,137.126,125.723
9279,152.697,148.564,144.783,140.301,137.051,125.719
9282,152.811,148.534,144.698,140.194,136.951,125.686
9285,152.934,148.545,144.623,140.127,136.874,125.676
9288,153.058,148.548,144.57,140.032,136.795,125.666
9291,153.245,148.551,144.514,139.953,136.714,125.636
9294,153.433,148.6,144.465,139.87,136.637,125.64
9297,153.617,148.633,144.425,139.803,136.585,125.595
9300,153.819,148.68,144.392,139.728,136.507,125.577
9303,154.047,148.766,144.376,139.68,136.432,125.554
9306,154.291,148.843,144.358,139.625,136.368,125.54
9309,154.536,148.926,144.362,139.584,136.295,125.532
9312,154.805,149.015,144.352,139.522,136.234,125.491
9315,155.08,149.131,144.382,139.493,136.195,125.471
9318,155.383,149.258,144.384,139.451,136.133,125.449
9321,155.702,149.407,144.425,139.406,136.088,125.428
9324,156.013,149.539,144.465,139.408,136.041,125.406
9327,156.352,149.694,144.516,139.38,135.995,125.38
9330,156.702,149.872,144.56,139.362,135.966,125.361
9333,157.052,150.055,144.619,139.364,135.918,125.321
9336,157.416,150.249,144.694,139.354,135.905,125.319
9339,157.81,150.419,144.777,139.366,135.861,125.282
9342,158.215,150.652,144.853,139.358,135.845,125.258
9345,158.585,150.871,144.938,139.382,135.804,125.225
9348,159.012,151.093,145.052,139.396,135.806,125.191
9351,159.415,151.329,145.145,139.41,135.776,125.172
9354,159.857,151.582,145.28,139.443,135.772,125.148
9357,160.256,151.835,145.395,139.485,135.764,125.126
9360,160.695,152.063,145.517,139.518,135.772,125.095
9363,161.151,152.354,145.668,139.568,135.77,125.065
9366,161.595,152.607,145.802,139.607,135.776,125.038
9369,162.031,152.89,145.943,139.661,135.778,125.024
9372,162.481,153.171,146.111,139.732,135.79,124.979
9375,162.912,153.437,146.261,139.781,135.81,124.963
9378,163.385,153.729,146.423,139.866,135.833,124.934
9381,163.809,154.04,146.605,139.933,135.855,124.922
9384,164.238,154.334,146.783,140.016,135.879,124.894
9387,164.681,154.642,146.955,140.086,135.926,124.871
9390,165.113,154.937,147.141,140.18,135.95,124.855
9393,165.573,155.228,147.343,140.267,135.997,124.824
9396,166.027,155.548,147.525,140.362,136.037,124.818
9399,166.465,155.842,147.727,140.463,136.082,124.784
9402,166.911,156.145,147.917,140.576,136.139,124.776
9405,167.359,156.467,148.131,140.669,136.189,124.747
9408,167.791,156.795,148.334,140.785,136.25,124.721
9411,168.218,157.108,148.538,140.904,136.307,124.725
9414,168.619,157.419,148.75,141.016,136.374,124.686
9417,169.04,157.716,148.981,141.133,136.449,124.686
9420,169.435,158.008,149.197,141.255,136.522,124.664
9423,169.803,158.333,149.389,141.37,136.587,124.639
9426,170.232,158.636,149.613,141.516,136.657,124.637
9429,170.606,158.93,149.829,141.629,136.724,124.607
9432,170.977,159.233,150.05,141.757,136.816,124.613
9435,171.347,159.516,150.246,141.886,136.895,124.582
9438,171.696,159.808,150.482,142.024,136.968,124.582
9441,172.066,160.069,150.674,142.149,137.037,124.576
9444,172.409,160.385,150.9,142.269,137.132,124.556
9447,172.729,160.649,151.11,142.417,137.221,124.56
9450,173.053,160.921,151.325,142.58,137.316,124.531
9453,173.329,161.193,151.551,142.694,137.424,124.546
9456,173.632,161.454,151.761,142.834,137.509,124.525
9459,173.936,161.724,151.967,142.989,137.596,124.521
9462,174.192,161.96,152.161,143.121,137.707,124.539
9465,174.452,162.21,152.369,143.255,137.801,124.523
9468,174.694,162.471,152.565,143.404,137.912,124.537
9471,174.917,162.698,152.771,143.534,137.997,124.529
9474,175.148,162.896,152.951,143.676,138.095,124.539
9477,175.318,163.127,153.145,143.817,138.196,124.523
9480,175.525,163.319,153.341,143.967,138.301,124.548
9483,175.681,163.506,153.517,144.093,138.403,124.527
9486,175.812,163.685,153.697,144.22,138.508,124.537
9489,175.962,163.877,153.874,144.372,138.601,124.546
9492,176.068,164.058,154.028,144.499,138.709,124.541
9495,176.197,164.2,154.195,144.619,138.814,124.558
9498,176.283,164.345,154.361,144.736,138.903,124.564
9501,176.342,164.493,154.506,144.869,139.015,124.558
9504,176.417,164.585,154.651,144.995,139.11,124.58
9507,176.448,164.744,154.787,145.124,139.213,124.59
9510,176.462,164.838,154.926,145.235,139.307,124.588
9513,176.49,164.936,155.039,145.347,139.398,124.603
9516,176.484,165.003,155.164,145.462,139.497,124.611
9519,176.456,165.089,155.277,145.565,139.584,124.633
9522,176.406,165.142,155.382,145.666,139.681,124.645
9525,176.325,165.189,155.487,145.783,139.768,124.649
9528,176.233,165.231,155.562,145.868,139.853,124.678
9531,176.16,165.262,155.638,145.963,139.944,124.694
9534,176.024,165.254,155.731,146.058,140.036,124.706
9537,175.89,165.273,155.796,146.137,140.106,124.737
9540,175.745,165.248,155.854,146.224,140.196,124.749
9543,175.555,165.234,155.901,146.307,140.281,124.769
9546,175.382,165.187,155.963,146.374,140.351,124.8
9549,175.198,165.136,155.98,146.437,140.418,124.814
9552,174.953,165.078,156.006,146.511,140.497,124.822
9555,174.741,165.011,156.04,146.56,140.554,124.857
9558,174.507,164.93,156.036,146.623,140.619,124.883
9561,174.229,164.822,156.034,146.667,140.696,124.904
9564,173.964,164.718,156.034,146.718,140.746,124.94
9567,173.666,164.593,156.014,146.77,140.807,124.947
9570,173.379,164.484,156.002,146.792,140.851,124.987
9573,173.061,164.348,155.98,146.825,140.91,125.008
9576,172.735,164.197,155.923,146.833,140.961,125.018
9579,172.428,164.013,155.871,146.875,140.999,125.077
9582,172.063,163.868,155.83,146.861,141.038,125.091
9585,171.707,163.676,155.766,146.877,141.066,125.093
9588,171.347,163.478,155.689,146.869,141.096,125.126
9591,170.988,163.289,155.616,146.883,141.127,125.16
9594,170.62,163.063,155.527,146.883,141.159,125.193
9597,170.224,162.857,155.418,146.861,141.175,125.203
9600,169.845,162.64,155.314,146.861,141.192,125.243
9603,169.449,162.407,155.217,146.821,141.208,125.272
9606,169.031,162.196,155.11,146.803,141.212,125.296
9609,168.597,161.951,154.982,146.75,141.2,125.308
9612,168.179,161.69,154.876,146.724,141.214,125.339
9615,167.736,161.452,154.73,146.671,141.22,125.373
9618,167.323,161.193,154.593,146.629,141.216,125.406
9621,166.88,160.918,154.45,146.562,141.202,125.426
9624,166.451,160.635,154.284,146.528,141.187,125.436
9627,165.985,160.352,154.131,146.445,141.165,125.473
9630,165.545,160.071,153.969,146.374,141.141,125.508
9633,165.091,159.799,153.798,146.301,141.115,125.526
9636,164.645,159.485,153.624,146.226,141.096,125.546
9639,164.18,159.183,153.434,146.157,141.044,125.565
9642,163.742,158.891,153.256,146.058,141.021,125.591
9645,163.288,158.58,153.062,145.965,140.973,125.619
9648,162.845,158.277,152.864,145.862,140.938,125.621
9651,162.395,157.969,152.67,145.783,140.88,125.64
9654,161.967,157.642,152.47,145.658,140.835,125.672
9657,161.526,157.35,152.262,145.557,140.785,125.697
9660,161.078,157.028,152.062,145.468,140.718,125.715
9663,160.642,156.706,151.854,145.34,140.665,125.725
9666,160.223,156.403,151.642,145.219,140.6,125.758
9669,159.795,156.084,151.44,145.106,140.548,125.768
9672,159.379,155.781,151.207,144.983,140.469,125.786
9675,158.979,155.462,150.987,144.853,140.388,125.786
9678,158.554,155.164,150.765,144.732,140.317,125.821
9681,158.185,154.834,150.547,144.604,140.24,125.835
9684,157.793,154.542,150.335,144.463,140.169,125.847
9687,157.432,154.242,150.118,144.346,140.082,125.861
9690,157.06,153.951,149.898,144.204,139.995,125.859
9693,156.741,153.657,149.676,144.074,139.904,125.871
9696,156.38,153.37,149.466,143.933,139.819,125.873
9699,156.06,153.093,149.241,143.797,139.734,125.89
9702,155.722,152.804,149.024,143.656,139.643,125.91
9705,155.436,152.543,148.815,143.512,139.548,125.91
9708,155.133,152.296,148.613,143.382,139.459,125.91
9711,154.864,152.04,148.417,143.249,139.361,125.932
9714,154.608,151.79,148.206,143.091,139.27,125.94
9717,154.364,151.532,148.0,142.975,139.183,125.944
9720,154.128,151.299,147.798,142.817,139.068,125.949
9723,153.911,151.103,147.615,142.689,138.985,125.944
9726,153.735,150.875,147.429,142.557,138.884,125.968
9729,153.541,150.675,147.247,142.42,138.787,125.948
9732,153.358,150.452,147.05,142.269,138.674,125.947
9735,153.2,150.277,146.874,142.147,138.577,125.947
9738,153.05,150.099,146.684,142.006,138.472,125.963
9741,152.934,149.902,146.528,141.874,138.378,125.944
9744,152.814,149.752,146.362,141.737,138.271,125.94
9747,152.699,149.611,146.194,141.618,138.164,125.94
9750,152.63,149.452,146.032,141.468,138.081,125.934
9753,152.565,149.305,145.896,141.37,137.983,125.936
9756,152.54,149.204,145.75,141.261,137.896,125.937
9759,152.531,149.112,145.64,141.145,137.792,125.933
9762,152.526,149.002,145.515,141.024,137.697,125.905
9765,152.551,148.936,145.392,140.912,137.616,125.901
9768,152.578,148.87,145.277,140.8,137.515,125.886
9771,152.656,148.813,145.179,140.704,137.435,125.887
9774,152.711,148.788,145.111,140.61,137.357,125.868
9777,152.797,148.714,144.993,140.505,137.271,125.866
9780,152.882,148.692,144.903,140.39,137.174,125.86
9783,153.026,148.703,144.838,140.315,137.09,125.851
9786,153.175,148.738,144.798,140.274,137.05,125.832
9789,153.367,148.776,144.745,140.216,136.96,125.829
9792,153.516,148.781,144.692,140.107,136.874,125.798
9795,153.69,148.792,144.633,140.027,136.804,125.772
9798,153.868,148.83,144.594,139.955,136.71,125.759
9801,154.087,148.896,144.569,139.9,136.652,125.743
9804,154.341,148.998,144.586,139.881,136.62,125.752
9807,154.618,149.103,144.574,139.8,136.543,125.75
9810,154.881,149.198,144.587,139.766,136.49,125.686
9813,155.133,149.28,144.568,139.717,136.408,125.678
9816,155.406,149.361,144.571,139.653,136.357,125.646
9819,155.697,149.528,144.612,139.636,136.319,125.643
9822,156.043,149.667,144.656,139.629,136.272,125.631
9825,156.371,149.853,144.698,139.592,136.24,125.609
9828,156.683,149.969,144.742,139.594,136.173,125.547
9831,157.014,150.139,144.783,139.546,136.142,125.52
9834,157.38,150.327,144.851,139.553,136.121,125.522
9837,157.76,150.529,144.943,139.573,136.094,125.51
9840,158.164,150.749,145.034,139.593,136.08,125.487
9843,158.58,150.977,145.14,139.61,136.069,125.468
9846,158.957,151.191,145.239,139.62,136.069,125.45
9849,159.371,151.422,145.33,139.653,136.045,125.424
9852,159.795,151.654,145.451,139.692,136.038,125.409
9855,160.217,151.918,145.582,139.721,136.036,125.367
9858,160.629,152.141,145.7,139.754,136.02,125.344
9861,161.059,152.391,145.834,139.784,136.018,125.328
9864,161.501,152.674,145.967,139.835,136.02,125.313
9867,161.975,152.994,146.12,139.89,136.042,125.293
9870,162.433,153.244,146.275,139.961,136.054,125.262
9873,162.861,153.515,146.431,140.014,136.072,125.242
9876,163.313,153.806,146.579,140.077,136.095,125.212
9879,163.759,154.106,146.771,140.154,136.119,125.201
9882,164.213,154.414,146.929,140.219,136.143,125.18
9885,164.645,154.69,147.104,140.303,136.158,125.172
9888,165.056,154.956,147.261,140.375,136.188,125.126
9891,165.516,155.264,147.457,140.468,136.226,125.102
9894,165.969,155.59,147.656,140.566,136.27,125.09
9897,166.459,155.922,147.871,140.682,136.34,125.081
9900,166.902,156.214,148.071,140.777,136.384,125.051
9903,167.365,156.528,148.278,140.889,136.435,125.043
9906,167.794,156.858,148.476,140.994,136.494,125.014
9909,168.22,157.191,148.692,141.087,136.557,125.002
9912,168.619,157.466,148.897,141.219,136.605,124.984
9915,169.026,157.808,149.107,141.34,136.684,124.982
9918,169.421,158.102,149.331,141.466,136.749,124.955
9921,169.814,158.413,149.541,141.571,136.82,124.935
9924,170.207,158.71,149.749,141.686,136.883,124.935
9927,170.606,158.999,149.969,141.826,136.966,124.908
9930,170.999,159.299,150.173,141.943,137.045,124.888
9933,171.375,159.585,150.388,142.079,137.116,124.868
9936,171.737,159.888,150.608,142.215,137.205,124.868
9939,172.099,160.166,150.812,142.338,137.272,124.856
9942,172.434,160.46,151.032,142.478,137.355,124.856
9945,172.746,160.724,151.242,142.599,137.449,124.827
9948,173.08,161.029,151.463,142.751,137.552,124.831
9951,173.381,161.274,151.661,142.875,137.645,124.811
9954,173.699,161.54,151.871,143.02,137.716,124.805
9957,173.933,161.793,152.075,143.158,137.822,124.819
9960,174.22,162.034,152.285,143.298,137.921,124.792
9963,174.468,162.279,152.483,143.437,138.002,124.813
9966,174.716,162.526,152.693,143.563,138.115,124.784
9969,174.947,162.72,152.891,143.721,138.209,124.803
9972,175.19,162.993,153.079,143.842,138.312,124.794
9975,175.404,163.199,153.271,144.006,138.397,124.788
9978,175.583,163.397,153.451,144.126,138.513,124.807
9981,175.742,163.603,153.645,144.263,138.608,124.792
9984,175.898,163.796,153.835,144.413,138.715,124.815
9987,176.051,163.974,154.0,144.542,138.815,124.809
9990,176.174,164.141,154.178,144.674,138.904,124.805
9993,176.302,164.325,154.343,144.815,139.024,124.837
9996,176.386,164.448,154.493,144.929,139.125,124.843
9999,176.462,164.604,154.638,145.058,139.232,124.847
10002,176.506,164.738,154.789,145.179,139.317,124.849
10005,176.54,164.846,154.929,145.305,139.441,124.88
10008,176.559,164.952,155.064,145.424,139.51,124.888
10011,176.579,165.044,155.181,145.541,139.621,124.898
10014,176.576,165.136,155.304,145.651,139.7,124.929
10017,176.529,165.186,155.429,145.764,139.807,124.925
10020,176.501,165.273,155.524,145.865,139.888,124.947
10023,176.414,165.323,155.625,145.964,139.984,124.972
10026,176.342,165.356,155.718,146.053,140.083,124.996
10029,176.224,165.381,155.805,146.146,140.156,124.996
10032,176.132,165.379,155.881,146.247,140.247,125.024
10035,176.015,165.384,155.946,146.33,140.32,125.031
10038,175.856,165.381,156.019,146.417,140.397,125.047
10041,175.711,165.368,156.053,146.49,140.48,125.077
10044,175.555,165.317,156.101,146.569,140.556,125.106
10047,175.365,165.264,156.134,146.639,140.631,125.118
10050,175.148,165.217,156.164,146.702,140.69,125.153
10053,174.928,165.156,156.176,146.757,140.763,125.173
10056,174.697,165.086,156.198,146.803,140.82,125.181
10059,174.426,164.986,156.194,146.866,140.89,125.201
10062,174.148,164.888,156.19,146.894,140.935,125.216
10065,173.886,164.766,156.188,146.931,141.008,125.244
10068,173.587,164.649,156.166,146.977,141.052,125.283
10071,173.275,164.495,156.136,147.007,141.101,125.281
10074,172.947,164.359,156.093,147.022,141.148,125.317
10077,172.612,164.208,156.037,147.042,141.184,125.315
10080,172.286,164.033,155.972,147.05,141.212,125.374
10083,171.946,163.86,155.93,147.042,141.247,125.374
10086,171.587,163.665,155.843,147.058,141.275,125.415
10089,171.208,163.481,155.774,147.056,141.31,125.423
10092,170.876,163.255,155.688,147.054,141.332,125.441
10095,170.475,163.074,155.587,147.038,141.338,125.486
10098,170.082,162.832,155.506,147.009,141.362,125.5
10101,169.678,162.612,155.383,146.979,141.37,125.522
10104,169.271,162.376,155.26,146.931,141.378,125.547
10107,168.853,162.143,155.149,146.914,141.376,125.573
10110,168.429,161.898,155.019,146.874,141.37,125.604
10113,168.006,161.643,154.89,146.821,141.372,125.62
10116,167.554,161.365,154.741,146.785,141.378,125.634
10119,167.094,161.107,154.604,146.726,141.352,125.661
10122,166.66,160.826,154.458,146.649,141.346,125.689
10125,166.205,160.543,154.287,146.585,141.305,125.718
10128,165.757,160.246,154.131,146.532,141.301,125.75
10131,165.319,159.96,153.96,146.455,141.271,125.754
10134,164.865,159.68,153.776,146.381,141.241,125.789
10137,164.422,159.385,153.61,146.296,141.196,125.805
10140,163.945,159.069,153.415,146.213,141.176,125.825
10143,163.483,158.755,153.229,146.13,141.131,125.854
10146,163.031,158.455,153.047,146.023,141.089,125.864
10149,162.58,158.147,152.843,145.932,141.048,125.894
10152,162.131,157.822,152.643,145.835,140.996,125.919
10155,161.703,157.491,152.439,145.746,140.957,125.929
10158,161.264,157.216,152.232,145.614,140.892,125.963
10161,160.831,156.903,152.026,145.513,140.838,125.988
10164,160.398,156.583,151.808,145.404,140.793,125.994
10167,159.976,156.264,151.604,145.28,140.716,126.02
10170,159.54,155.961,151.396,145.151,140.652,126.057
10173,159.151,155.656,151.186,145.036,140.579,126.055
10176,158.77,155.322,150.962,144.925,140.528,126.077
10179,158.351,155.045,150.743,144.785,140.447,126.093
10182,157.979,154.728,150.521,144.668,140.362,126.093
10185,157.618,154.431,150.303,144.528,140.283,126.124
10188,157.229,154.142,150.085,144.401,140.206,126.138
10191,156.874,153.845,149.866,144.265,140.123,126.142
10194,156.529,153.554,149.67,144.138,140.048,126.163
10197,156.205,153.29,149.436,144.0,139.947,126.167
10200,155.888,153.012,149.226,143.848,139.864,126.187
10203,155.558,152.734,149.02,143.715,139.769,126.187
10206,155.28,152.459,148.797,143.563,139.66,126.183
10209,154.997,152.198,148.587,143.429,139.587,126.201
10212,154.727,151.943,148.375,143.298,139.479,126.187
10215,154.461,151.71,148.175,143.15,139.382,126.217
10218,154.222,151.443,147.972,143.004,139.277,126.209
10221,153.972,151.224,147.766,142.86,139.178,126.207
10224,153.75,151.018,147.574,142.705,139.082,126.226
10227,153.544,150.79,147.382,142.589,138.983,126.221
10230,153.369,150.56,147.202,142.433,138.878,126.203
10233,153.211,150.385,147.01,142.308,138.768,126.223
10236,153.055,150.18,146.828,142.176,138.687,126.219
10239,152.928,150.007,146.656,142.047,138.571,126.201
10242,152.814,149.855,146.48,141.907,138.47,126.195
10245,152.714,149.672,146.328,141.781,138.377,126.197
10248,152.631,149.525,146.162,141.65,138.269,126.179
10251,152.547,149.398,146.015,141.516,138.182,126.181
10254,152.517,149.268,145.861,141.407,138.083,126.173
10257,152.461,149.166,145.722,141.267,137.961,126.158
10260,152.472,149.056,145.604,141.152,137.86,126.165
10263,152.481,148.959,145.477,141.053,137.771,126.144
10266,152.469,148.893,145.362,140.927,137.67,126.142
10269,152.533,148.829,145.25,140.824,137.582,126.11
10272,152.578,148.763,145.147,140.723,137.495,126.1
10275,152.653,148.722,145.064,140.611,137.406,126.085
10278,152.744,148.669,144.963,140.522,137.311,126.067
10281,152.864,148.669,144.874,140.419,137.224,126.053
10284,152.989,148.658,144.81,140.342,137.155,126.035
10287,153.117,148.669,144.745,140.245,137.063,126.018
10290,153.275,148.686,144.688,140.184,136.984,125.994
10293,153.45,148.702,144.648,140.085,136.913,125.99
10296,153.622,148.752,144.593,140.022,136.83,125.978
10299,153.839,148.791,144.557,139.943,136.751,125.943
10302,154.052,148.857,144.543,139.905,136.697,125.927
10305,154.291,148.945,144.534,139.84,136.628,125.909
10308,154.541,149.02,144.512,139.773,136.569,125.888
10311,154.813,149.13,144.51,139.741,136.512,125.866
10314,155.097,149.222,144.537,139.694,136.451,125.841
10317,155.374,149.349,144.551,139.664,136.391,125.809
10320,155.688,149.484,144.579,139.625,136.354,125.793
10323,156.01,149.641,144.611,139.601,136.291,125.768
10326,156.327,149.785,144.66,139.587,136.261,125.746
10329,156.66,149.955,144.694,139.571,136.21,125.726
10332,157.01,150.138,144.783,139.555,136.184,125.687
10335,157.379,150.31,144.838,139.553,136.161,125.669
10338,157.718,150.499,144.925,139.557,136.133,125.659
10341,158.098,150.707,144.998,139.559,136.086,125.622
10344,158.49,150.879,145.076,139.577,136.08,125.598
10347,158.893,151.11,145.18,139.571,136.07,125.571
10350,159.29,151.337,145.287,139.609,136.042,125.561
10353,159.687,151.582,145.376,139.638,136.036,125.52
10356,160.112,151.829,145.523,139.676,136.034,125.502
10359,160.534,152.065,145.633,139.715,136.038,125.466
10362,160.962,152.329,145.77,139.747,136.032,125.449
10365,161.409,152.587,145.912,139.802,136.048,125.419
10368,161.842,152.873,146.055,139.86,136.048,125.405
10371,162.297,153.154,146.199,139.927,136.064,125.384
10374,162.736,153.426,146.371,139.97,136.095,125.354
10377,163.187,153.723,146.528,140.045,136.107,125.333
10380,163.63,154.017,146.702,140.107,136.131,125.315
10383,164.051,154.314,146.87,140.192,136.159,125.285
10386,164.469,154.598,147.044,140.275,136.19,125.277
10389,164.912,154.886,147.242,140.356,136.234,125.236
10392,165.355,155.181,147.416,140.451,136.255,125.209
10395,165.801,155.495,147.594,140.541,136.305,125.205
10398,166.244,155.778,147.792,140.636,136.358,125.179
10401,166.665,156.081,147.984,140.727,136.399,125.161
10404,167.094,156.386,148.177,140.838,136.455,125.153
10407,167.546,156.694,148.379,140.935,136.498,125.128
10410,167.955,157.008,148.601,141.045,136.571,125.102
10413,168.34,157.305,148.785,141.16,136.628,125.094
10416,168.736,157.613,149.0,141.281,136.691,125.067
10419,169.148,157.925,149.218,141.379,136.751,125.053
10422,169.547,158.191,149.41,141.516,136.824,125.045
10425,169.915,158.488,149.62,141.626,136.891,125.022
10428,170.305,158.799,149.84,141.767,136.964,125.006
10431,170.678,159.091,150.048,141.881,137.057,125.008
10434,171.032,159.377,150.258,142.008,137.124,124.988
10437,171.397,159.666,150.481,142.142,137.193,124.992
10440,171.737,159.963,150.685,142.273,137.27,124.965
10443,172.085,160.238,150.901,142.401,137.359,124.947
10446,172.414,160.513,151.097,142.537,137.445,124.941
10449,172.71,160.785,151.309,142.666,137.54,124.935
10452,173.019,161.046,151.523,142.808,137.631,124.923
10455,173.323,161.299,151.731,142.933,137.716,124.931
10458,173.593,161.543,151.929,143.067,137.805,124.908
10461,173.863,161.773,152.125,143.213,137.911,124.919
10464,174.097,162.023,152.329,143.35,138.002,124.925
10467,174.332,162.27,152.519,143.486,138.093,124.91
10470,174.549,162.476,152.723,143.626,138.199,124.906
10473,174.761,162.693,152.909,143.773,138.298,124.923
10476,174.97,162.901,153.089,143.893,138.399,124.913
10479,175.14,163.107,153.291,144.037,138.497,124.915
10482,175.301,163.305,153.455,144.158,138.6,124.931
10485,175.432,163.486,153.635,144.292,138.697,124.931
10488,175.572,163.631,153.81,144.433,138.805,124.929
10491,175.678,163.826,153.97,144.567,138.896,124.935
10494,175.795,163.971,154.119,144.678,138.991,124.955
10497,175.859,164.116,154.269,144.811,139.107,124.949
10500,175.917,164.247,154.424,144.931,139.194,124.955
10503,175.987,164.381,154.563,145.074,139.285,124.974
10506,176.023,164.479,154.692,145.179,139.382,124.967
10509,176.043,164.584,154.83,145.278,139.479,125.0
10512,176.04,164.676,154.933,145.404,139.567,125.006
10515,176.029,164.746,155.066,145.499,139.666,125.006
10518,176.007,164.83,155.165,145.606,139.745,125.035
10521,175.951,164.874,155.256,145.713,139.84,125.043
10524,175.909,164.91,155.371,145.814,139.941,125.061
10527,175.814,164.963,155.463,145.893,140.016,125.057
10530,175.714,164.986,155.526,145.994,140.093,125.09
10533,175.616,164.975,155.601,146.079,140.19,125.096
10536,175.471,164.977,155.659,146.166,140.263,125.11
10539,175.315,164.98,155.712,146.251,140.322,125.149
10542,175.182,164.977,155.78,146.318,140.425,125.142
10545,175.014,164.944,155.819,146.385,140.494,125.173
10548,174.833,164.877,155.843,146.457,140.554,125.193
10551,174.61,164.805,155.869,146.518,140.631,125.218
10554,174.393,164.732,155.899,146.569,140.694,125.242
10557,174.159,164.668,155.908,146.625,140.747,125.264
10560,173.902,164.57,155.903,146.666,140.818,125.279
10563,173.624,164.47,155.897,146.71,140.876,125.295
10566,173.331,164.381,155.881,146.747,140.931,125.319
10569,173.066,164.228,155.861,146.781,140.965,125.364
10572,172.754,164.086,155.825,146.807,141.016,125.368
10575,172.411,163.955,155.79,146.827,141.079,125.39
10578,172.063,163.785,155.732,146.852,141.109,125.419
10581,171.745,163.612,155.685,146.86,141.139,125.429
10584,171.405,163.45,155.625,146.876,141.186,125.482
10587,171.054,163.252,155.564,146.864,141.22,125.486
10590,170.712,163.071,155.47,146.866,141.247,125.508
10593,170.335,162.868,155.381,146.866,141.261,125.551
10596,169.97,162.67,155.292,146.842,141.273,125.577
10599,169.594,162.448,155.187,146.821,141.297,125.618
10602,169.204,162.229,155.088,146.793,141.318,125.624
10605,168.783,162.004,154.967,146.759,141.322,125.638
10608,168.368,161.751,154.868,146.726,141.32,125.677
10611,167.936,161.518,154.723,146.692,141.316,125.685
10614,167.488,161.241,154.594,146.646,141.312,125.713
10617,167.067,161.002,154.455,146.591,141.305,125.748
10620,166.64,160.719,154.309,146.543,141.301,125.756
10623,166.206,160.465,154.174,146.49,141.285,125.791
10626,165.773,160.179,154.002,146.423,141.261,125.825
10629,165.319,159.902,153.847,146.352,141.239,125.829
10632,164.873,159.591,153.68,146.276,141.204,125.87
10635,164.405,159.305,153.498,146.205,141.192,125.884
10638,163.943,159.002,153.318,146.116,141.137,125.915
10641,163.502,158.713,153.142,146.043,141.123,125.943
10644,163.048,158.378,152.944,145.942,141.073,125.967
10647,162.592,158.1,152.77,145.853,141.024,125.976
10650,162.145,157.771,152.553,145.758,140.972,125.998
10653,161.69,157.463,152.361,145.653,140.929,126.012
10656,161.257,157.143,152.149,145.55,140.879,126.032
10659,160.818,156.833,151.955,145.437,140.818,126.039
10662,160.39,156.536,151.748,145.323,140.765,126.085
10665,159.974,156.23,151.522,145.206,140.686,126.079
10668,159.538,155.903,151.326,145.095,140.623,126.087
10671,159.135,155.588,151.1,144.968,140.561,126.122
10674,158.726,155.273,150.901,144.832,140.494,126.126
10677,158.321,154.975,150.672,144.717,140.419,126.152
10680,157.927,154.672,150.451,144.583,140.336,126.181
10683,157.528,154.35,150.235,144.46,140.253,126.173
10686,157.175,154.041,149.997,144.331,140.176,126.177
10689,156.79,153.755,149.784,144.178,140.1,126.205
10692,156.442,153.458,149.553,144.032,139.998,126.213
10695,156.123,153.165,149.339,143.903,139.911,126.219
10698,155.782,152.896,149.129,143.767,139.82,126.217
10701,155.446,152.604,148.9,143.632,139.732,126.242
10704,155.135,152.367,148.717,143.484,139.651,126.233
10707,154.886,152.109,148.503,143.344,139.556,126.245
10710,154.614,151.864,148.316,143.211,139.457,126.263
10713,154.337,151.566,148.06,143.063,139.348,126.25
10716,154.049,151.343,147.87,142.933,139.249,126.248
10719,153.835,151.115,147.675,142.791,139.155,126.279
10722,153.65,150.891,147.489,142.66,139.073,126.273
10725,153.448,150.68,147.311,142.51,138.972,126.269
10728,153.215,150.458,147.1,142.367,138.859,126.272
10731,153.044,150.258,146.928,142.25,138.754,126.261
10734,152.913,150.058,146.744,142.104,138.653,126.265
10737,152.771,149.886,146.558,141.979,138.576,126.272
10740,152.66,149.716,146.397,141.837,138.462,126.245
10743,152.543,149.568,146.246,141.705,138.36,126.271
10746,152.481,149.429,146.085,141.582,138.294,126.258
10749,152.39,149.274,145.944,141.469,138.173,126.256
10752,152.331,149.156,145.784,141.354,138.078,126.252
10755,152.295,149.026,145.643,141.212,137.966,126.242
10758,152.27,148.906,145.504,141.102,137.872,126.214
10761,152.289,148.857,145.399,141.004,137.819,126.237
10764,152.333,148.769,145.289,140.89,137.725,126.225
10767,152.357,148.743,145.211,140.829,137.644,126.224
